store_id,place_id,store_name,banner,format,reckitt_target,exclusion_reason,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count,actual_location,matches_selected_region,geographic_note
ChIJ_y3L6wGD4jARZS4lpQfnrgs,ChIJ_y3L6wGD4jARZS4lpQfnrgs,THE ADVANTAGE LAKSI,Independent (no name keyword),Pharmacy (independent),TARGET,,ถนนกำแพงเพชร 6 ซอย 5,ถนนแจ้งวัฒนะ แขวงทุ่งสองห้อง เขตหลักสี่,Nonthaburi,13.891181,100.580732,pharmacy,0,0,02 981 9100,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,http://www.kosumpattana.co.th/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ถนนกำแพงเพชร 6 ซอย 5, ถนนแจ้งวัฒนะ แขวงทุ่งสองห้อง เขตหลักสี่",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJa-4zC-CC4jARgRNvoDWHBvk,ChIJa-4zC-CC4jARgRNvoDWHBvk,P'Arf house,Independent (no name keyword),Pharmacy (independent),TARGET,,13.893055,100.5760112,Nonthaburi,13.8930462,100.5761183,pharmacy,0,0,089 728 2222,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","13.8930550,100.5760112",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJaywnQkeP4jAR8IHaibFeJlo,ChIJaywnQkeP4jAR8IHaibFeJlo,ร้านขายยา กู้ด เวลล์ ฟาร์มาซี (Good Well Pharmacy) สาขาโครงการแจส กรีน วิลเลจ บางบัวทอง นนทบุรี,Independent,Pharmacy (independent),TARGET,,"90 211, Tambon Bang Rak Phatthana",Amphoe Bang Bua Thong,Nonthaburi,13.9083898,100.3954864,pharmacy,0,0,065 629 6270,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,https://facebook.com/goodwell.official,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","90 211, Tambon Bang Rak Phatthana, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ_--TF6yP4jARqUCblwGVaJM,ChIJ_--TF6yP4jARqUCblwGVaJM,"Excel Medi Co.,Ltd.",Independent (no name keyword),Pharmacy (independent),TARGET,,"204/406 หมู่ที่ 1, ถนนบางกรวย-ไทรน้อย, ตำบลพิมลราช อำเภอบางบัวทอง จังหวัดนนทบุรี",11110,Nonthaburi,13.9162804,100.3995633,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","204/406 หมู่ที่ 1, ถนนบางกรวย-ไทรน้อย, ตำบลพิมลราช อำเภอบางบัวทอง จังหวัดนนทบุรี, 11110",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ31GnrqWP4jARLgWv7neuZK0,ChIJ31GnrqWP4jARLgWv7neuZK0,Sampan Pharmacy,Independent,Pharmacy (independent),TARGET,,"WC75+W9M, Phimon Rat",Bang Bua Thong District,Nonthaburi,13.9148299,100.4084252,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","WC75+W9M, Phimon Rat, Bang Bua Thong District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ_5Gb0XiP4jARI4Cs2CLapo4,ChIJ_5Gb0XiP4jARI4Cs2CLapo4,ร้านยากู๊ดไลฟ์ฟาร์มา Good Life Pharma,ร้านยา (Independent),Pharmacy (independent),TARGET,,"98 ศุภาลัยวิลล์ ซอย 1, Phimonrat",Amphoe Bang Bua Thong,Nonthaburi,13.9170418,100.4380537,pharmacy,5,7,095 112 7453,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,https://goodlifepharmas.com/landing_promo.php,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","98 ศุภาลัยวิลล์ ซอย 1, Phimonrat, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJky4efACF4jAR9TaVNZl2MbE,ChIJky4efACF4jAR9TaVNZl2MbE,ร้านยาฟาร์แมกซ์ PHARMAX สาขา โลตัส นอร์ธ ราชพฤกษ์ (Lotus's North Ratchapruek),ร้านยา (Independent),Pharmacy (independent),TARGET,,"โลตัส นอร์ธ ราชพฤกษ์ เลขที่ 30/17 หมู่ที่ 4 ห้องเลขที่ PG208 ชั้น 1, Thanon Ratchaphruek, Tambon Om Kret",Amphoe Pak Kret,Nonthaburi,13.9122575,100.4512154,pharmacy,5,47,061 391 0319,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","โลตัส นอร์ธ ราชพฤกษ์ เลขที่ 30/17 หมู่ที่ 4 ห้องเลขที่ PG208 ชั้น 1, Thanon Ratchaphruek, Tambon Om Kret, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJq_n1U_eE4jARhSFI8bfhMW4,ChIJq_n1U_eE4jARhSFI8bfhMW4,Sunantha Pharmacy,Independent,Pharmacy (independent),TARGET,,WF7W+FFX,Pak Kret District,Nonthaburi,13.9137307,100.49622,pharmacy,5,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","WF7W+FFX, Pak Kret District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJo8IC70ad4jARJdEJNA-B7MI,ChIJo8IC70ad4jARJdEJNA-B7MI,ร้านยาวีแคร์ พลัส สาขา Market Today 64 (ซ.วิภาวดี 64),ร้านยา (Independent),Pharmacy (independent),TARGET,,10/36 ห้องที่ A3-05 A3-06 ซ.วิภาวดีรังสิต 64 (มหานคร,Nonthaburi,Nonthaburi,13.8753868,100.578815,pharmacy,4.3,3,092 635 9777,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,https://vcare-plus.com/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",10/36 ห้องที่ A3-05 A3-06 ซ.วิภาวดีรังสิต 64 (มหานคร,0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJGzrMuJyE4jARHnx_DsFnoc8,ChIJGzrMuJyE4jARHnx_DsFnoc8,เมืองทองดรักเฮ้าส์ - Muangthong Drug House,Independent (no name keyword),Pharmacy (independent),TARGET,,"55/606 โครงการสุโขทัยอเวนิว99, ซอย เมืองทองธานี, ต",Amphoe Pak Kret,Nonthaburi,13.9135645,100.5398832,pharmacy,4.6,19,081 987 6298,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM,https://m.facebook.com/%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C-Muangthong-Drug-House-1737003516595618/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","55/606 โครงการสุโขทัยอเวนิว99, ซอย เมืองทองธานี, ต, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ2blVUQCD4jARwTu1KlVAeAI,ChIJ2blVUQCD4jARwTu1KlVAeAI,ร้านขายยา Medisafe Pharmacy (MTT) สาขาเมืองทอง,Independent,Pharmacy (independent),TARGET,,"Shop 2 91, 11 Popular Road, Tambon Ban Mai",Amphoe Pak Kret,Nonthaburi,13.9136469,100.5429432,pharmacy,5,9,063 528 1595,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,https://www.medisafepharma.com/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Shop 2 91, 11 Popular Road, Tambon Ban Mai, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJq2YbcwqD4jARFmxpHdtNZv8,ChIJq2YbcwqD4jARFmxpHdtNZv8,T6 DRUGSTORE,Independent,Pharmacy (independent),TARGET,,17/6 คอนโดเมืองทอง t6 ถนนป๊อบปูล่า ตำบลบ้านใหม่,Amphoe Pak Kret,Nonthaburi,13.9159878,100.5561568,pharmacy,0,0,089 458 4537,Monday: 5:30 – 10:30 PM | Tuesday: 5:30 – 10:30 PM | Wednesday: 5:30 – 10:30 PM | Thursday: 5:30 – 10:30 PM | Friday: 5:30 – 10:30 PM | Saturday: 5:30 – 10:30 PM | Sunday: 5:30 – 10:30 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","17/6 คอนโดเมืองทอง t6 ถนนป๊อบปูล่า ตำบลบ้านใหม่, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ8QV8AAiD4jARp-dfFPmgg3A,ChIJ8QV8AAiD4jARp-dfFPmgg3A,เรือนยา C9,Independent (no name keyword),Pharmacy (independent),TARGET,,"เลขที่ 7/15 หมู่ อาคารซี9 บางพูด, Tambon Ban Mai",Amphoe Pak Kret,Nonthaburi,13.9117177,100.5543818,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 7/15 หมู่ อาคารซี9 บางพูด, Tambon Ban Mai, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJw1vGMbKD4jARTX2s5BbqL6U,ChIJw1vGMbKD4jARTX2s5BbqL6U,ร้านขายยา Zenwa Pharmacy,Independent,Pharmacy (independent),TARGET,,"101, 101/1 Popular Road",Amphoe Pak Kret,Nonthaburi,13.9127466,100.5526082,pharmacy,4.8,65,066 105 5919,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,https://lin.ee/qcvKbtL7,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","101, 101/1 Popular Road, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJbarypgyD4jARzpOvMLDPBnc,ChIJbarypgyD4jARzpOvMLDPBnc,Theerayut Pharmacy,Independent,Pharmacy (independent),TARGET,,WH63+76M,Pak Kret District,Nonthaburi,13.9107114,100.5530371,pharmacy,4,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","WH63+76M, Pak Kret District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ6-SXOxyD4jAREq83qKy13_s,ChIJ6-SXOxyD4jAREq83qKy13_s,ร้านยา Dr.Pharma Cosmo Bazaar,ร้านยา (Independent),Pharmacy (independent),TARGET,,"101-101/1, ห้อง SF13 ศูนย์การค้า คอสโม บาซาร์ บริเวณโซนธุรกิจ Outlet Square, 2 ถนน.ป๊อบปูล่า",Amphoe Pak Kret,Nonthaburi,13.911513,100.5521402,pharmacy,3.5,8,065 843 7466,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","101-101/1, ห้อง SF13 ศูนย์การค้า คอสโม บาซาร์ บริเวณโซนธุรกิจ Outlet Square, 2 ถนน.ป๊อบปูล่า, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJt-rUsAyD4jARxjwqEDc0TM8,ChIJt-rUsAyD4jARxjwqEDc0TM8,Pharma Kids,Independent (no name keyword),Pharmacy (independent),TARGET,,"5/25, Popular Condo C3 Building, Mueang Thong Thani Road, Tambon Pak Kret, Amphoe Pak Kret, Nonthaburi",11120,Nonthaburi,13.909928,100.552658,pharmacy,4,1,083 061 2934,Monday: 2:30 – 11:00 PM | Tuesday: 2:30 – 11:00 PM | Wednesday: 2:30 – 11:00 PM | Thursday: 2:30 – 11:00 PM | Friday: 2:30 – 11:00 PM | Saturday: 2:30 – 11:00 PM | Sunday: 5:00 – 11:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","5/25, Popular Condo C3 Building, Mueang Thong Thani Road, Tambon Pak Kret, Amphoe Pak Kret, Nonthaburi, 11120",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ83Ynf0KD4jARauGuj42YI7E,ChIJ83Ynf0KD4jARauGuj42YI7E,มุมยา 3 เอ็ม (3M Pharmacy),Independent,Pharmacy (independent),TARGET,,Thanon Liap Khlong Prapa,Amphoe Pak Kret,Nonthaburi,13.906977,100.55684,pharmacy,5,12,02 053 8833,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Thanon Liap Khlong Prapa, Amphoe Pak Kret",0,Temporarily Closed,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJEZc5Zh2P4jARtsuBzxLNyns,ChIJEZc5Zh2P4jARtsuBzxLNyns,Phamacy Care for you ร้านขายยา,Independent (no name keyword),Pharmacy (independent),TARGET,,"888/3 หมู่1, ถนนบางกรวยก-ไทรน้อย, ตำบลบางบัวทอง",Amphoe Bang Bua Thong,Nonthaburi,13.9366317,100.3954854,pharmacy,5,1,,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","888/3 หมู่1, ถนนบางกรวยก-ไทรน้อย, ตำบลบางบัวทอง, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJqzRbaMCP4jARw5jTBiYLE5U,ChIJqzRbaMCP4jARw5jTBiYLE5U,DB Health Store สาขาไทรน้อย,Independent (no name keyword),Pharmacy (independent),TARGET,,"เลขที่ 100, Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong",Amphoe Bang Bua Thong,Nonthaburi,13.933725,100.3992904,pharmacy,5,2,,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 100, Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJq8cLz2-P4jAR4e54F-uaSQ4,ChIJq8cLz2-P4jAR4e54F-uaSQ4,Rakya Branch No.2,Independent (no name keyword),Pharmacy (independent),TARGET,,"W9QR+Q6W, Bang Bua Thong",Bang Bua Thong District,Nonthaburi,13.9394812,100.3905903,pharmacy,0,0,099 250 5265,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","W9QR+Q6W, Bang Bua Thong, Bang Bua Thong District",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJuXdPLQCP4jARXzkxVTc4HMk,ChIJuXdPLQCP4jARXzkxVTc4HMk,ร้านยาดีทูยูฟาร์มาซี (D2U pharmacy),ร้านยา (Independent),Pharmacy (independent),TARGET,,"14, 26 หมู่ 4 Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong",Amphoe Bang Bua Thong,Nonthaburi,13.940287,100.3893519,pharmacy,5,1,098 505 4781,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","14, 26 หมู่ 4 Bang Kruai - Sai Noi Road, Tambon Bang Bua Thong, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJzZg6KMOP4jAR0v_NmJBYj14,ChIJzZg6KMOP4jAR0v_NmJBYj14,Klaibaan Pharmacy(ร้านยาใกล้บ้าน),Independent,Pharmacy (independent),TARGET,,"99, บางบัวทอง, 35 Bang Kruai - Sai Noi Road",Amphoe Bang Bua Thong,Nonthaburi,13.928667,100.4072115,pharmacy,0,0,096 659 0098,Monday: 7:30 AM – 9:00 PM | Tuesday: 7:30 AM – 9:00 PM | Wednesday: 7:30 AM – 9:00 PM | Thursday: 7:30 AM – 9:00 PM | Friday: 7:30 AM – 9:00 PM | Saturday: 7:30 AM – 9:00 PM | Sunday: 9:00 AM – 9:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","99, บางบัวทอง, 35 Bang Kruai - Sai Noi Road, Amphoe Bang Bua Thong",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJnTmI1JOF4jARGmzbsHVmaR4,ChIJnTmI1JOF4jARGmzbsHVmaR4,Bio Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,,"Yothathikan Nonthaburi 2010 Road, Bang Phlap, 11120 Pak Kret",Nonthaburi,Nonthaburi,13.938475,100.453877,pharmacy,0,0,092 636 5182,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","Yothathikan Nonthaburi 2010 Road , Bang Phlap , 11120 Pak Kret , Nonthaburi",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJX-LsBgyF4jARZ-JLUOqA7LQ,ChIJX-LsBgyF4jARZ-JLUOqA7LQ,ร้านยาฮอลฟาร์มาซี Hallpharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,,"65, 26 Sai Kaset Phatthana Mu 3, คลองพระอุดม",Amphoe Pak Kret,Nonthaburi,13.9281249,100.4830967,pharmacy,4.5,15,095 451 6428,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,https://www.facebook.com/hallpharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","65, 26 Sai Kaset Phatthana Mu 3, คลองพระอุดม, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJiaDHCzqF4jARrIb48KU8EsU,ChIJiaDHCzqF4jARrIb48KU8EsU,Okaydrug Pharmacy (ร้านขายยาโอเครดรักส์),Independent,Pharmacy (independent),TARGET,,72/4 Moo 6 Bangpood Subdistrict,อำเภอปากเกร็ด,Nonthaburi,13.9295405,100.5066135,pharmacy,5,2,085 110 0549,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","72/4 Moo 6 Bangpood Subdistrict, อำเภอปากเกร็ด",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJXXFsfwCF4jARAfuo8fpez8I,ChIJXXFsfwCF4jARAfuo8fpez8I,โอสถเฮ้าส์ ฟาร์มาซี (Osoth House Pharmacy),Independent,Pharmacy (independent),TARGET,,"219, 73 Soi Mu Ban Ban Uea Athon Nonthaburi, Tambon Bang Phut",Amphoe Pak Kret,Nonthaburi,13.9318999,100.519607,pharmacy,5,11,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","219, 73 Soi Mu Ban Ban Uea Athon Nonthaburi, Tambon Bang Phut, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJ0ykzIXCE4jARRdgtLlxTOL8,ChIJ0ykzIXCE4jARRdgtLlxTOL8,ร้านยาเที่ยงคืน (Line:ya24),ร้านยา (Independent),Pharmacy (independent),TARGET,,"A.R.T. Square, 219/19",อำเภอปากเกร็ด,Nonthaburi,13.9315257,100.5186006,pharmacy,5,617,093 476 0682,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,https://lin.ee/hscHUkA,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","A.R.T. Square, 219/19, อำเภอปากเกร็ด",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
ChIJGwr2R0GF4jAR7VTgcM73njM,ChIJGwr2R0GF4jAR7VTgcM73njM,WINNER PHARMACY,Independent,Pharmacy (independent),TARGET,,"219, 65 Sukha Pracha San 3",Amphoe Pak Kret,Nonthaburi,13.9313845,100.5181844,pharmacy,5,1,090 066 4966,Monday: 5:30 – 10:30 PM | Tuesday: 5:30 – 10:30 PM | Wednesday: 5:30 – 10:30 PM | Thursday: 5:30 – 10:30 PM | Friday: 5:30 – 10:30 PM | Saturday: 5:30 – 10:30 PM | Sunday: 5:30 – 10:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","219, 65 Sukha Pracha San 3, Amphoe Pak Kret",0,Active,0,0,FALSE,scraped,0,Nonthaburi,YES,
